bytes;Tamaño en bytes;Recibido en bytes;tiempo tardado;bw 
1050;41346;41346;0.0002560615539550781;153.98882681564245 
1060;41346;41346;0.00019025802612304688;207.24812030075188 
1060;41346;41346;0.00018596649169921875;212.03076923076924 
1060;41346;41346;0.00019884109497070312;198.3021582733813 
1060;41346;41346;0.000179290771484375;219.9255319148936 
1060;41346;41346;0.000186920166015625;210.94897959183675 
1070;41346;41346;0.00018715858459472656;210.68025477707008 
1070;41346;41346;0.00019788742065429688;199.2578313253012 
1070;41346;41346;0.00021982192993164062;179.37527114967463 
1070;41346;41346;0.00018334388732910156;215.06371911573473 
1070;41346;41346;0.0002682209014892578;147.008 
1080;41346;41346;0.00018978118896484375;207.76884422110552 
1080;41346;41346;0.00022172927856445312;177.83225806451614 
1080;41346;41346;0.00019407272338867188;203.17444717444718 
1080;41346;41346;0.00020313262939453125;194.11267605633802 
1080;41346;41346;0.0002014636993408203;195.7207100591716 
1090;41346;41346;0.0003497600555419922;112.7361963190184 
1090;41346;41346;0.0002818107604980469;139.91878172588832 
1090;41346;41346;0.0001766681671142578;223.1902834008097 
1090;41346;41346;0.0001990795135498047;198.06467065868264 
1090;41346;41346;0.0002682209014892578;147.008 
1100;41346;41346;0.0001964569091796875;200.70873786407768 
1100;41346;41346;0.00018858909606933594;209.08217446270544 
1100;41346;41346;0.00022172927856445312;177.83225806451614 
1100;41346;41346;0.00018739700317382812;210.41221374045801 
1100;41346;41346;0.0002677440643310547;147.26981300089048 
1110;41346;41346;0.00028777122497558594;137.02071251035625 
1110;41346;41346;0.00019240379333496094;204.9368029739777 
1110;41346;41346;0.00019884109497070312;198.3021582733813 
1110;41346;41346;0.0001857280731201172;212.30295250320924 
1110;41346;41346;0.00019931793212890625;197.82775119617224 
1120;41346;41346;0.0002040863037109375;193.20560747663552 
1120;41346;41346;0.00018310546875;215.34375 
1120;41346;41346;0.0003838539123535156;102.72298136645962 
1120;41346;41346;0.0001888275146484375;208.8181818181818 
1120;41346;41346;0.00019693374633789062;200.2227602905569 
1130;41346;41346;0.000194549560546875;202.6764705882353 
1130;41346;41346;0.00021648406982421875;182.1409691629956 
1130;41346;41346;0.00026535987854003906;148.59299191374663 
1130;41346;41346;0.00022983551025390625;171.56016597510373 
1130;41346;41346;0.00020384788513183594;193.43157894736842 
1140;41346;41346;0.00026988983154296875;146.09893992932862 
1140;41346;41346;0.0001914501190185547;205.95765877957658 
1140;41346;41346;0.00028514862060546875;138.2809364548495 
1140;41346;41346;0.00018334388732910156;215.06371911573473 
1140;41346;41346;0.0002543926239013672;154.99906279287723 
1150;41346;41346;0.0002658367156982422;148.32645739910313 
1150;41346;41346;0.0002105236053466797;187.2978482446206 
1150;41346;41346;0.00018644332885742188;211.48849104859335 
1150;41346;41346;0.0002295970916748047;171.73831775700936 
1150;41346;41346;0.00018739700317382812;210.41221374045801 
1160;41346;41346;0.00019669532775878906;200.46545454545455 
1160;41346;41346;0.00032138824462890625;122.68842729970326 
1160;41346;41346;0.0001926422119140625;204.68316831683168 
1160;41346;41346;0.00018477439880371094;213.39870967741936 
1160;41346;41346;0.0002639293670654297;149.39837398373984 
1170;41346;41346;0.0002148151397705078;183.5560488346282 
1170;41346;41346;0.0002334117889404297;168.93156281920326 
1170;41346;41346;0.00020003318786621094;197.12038140643622 
1170;41346;41346;0.00022840499877929688;172.6346555323591 
1170;41346;41346;0.00026226043701171875;150.3490909090909 
1180;41346;41346;0.00018334388732910156;215.06371911573473 
1180;41346;41346;0.00018405914306640625;214.22797927461139 
1180;41346;41346;0.00018978118896484375;207.76884422110552 
1180;41346;41346;0.00021839141845703125;180.55021834061137 
1180;41346;41346;0.00019431114196777344;202.92515337423313 
1190;41346;41346;0.00019812583923339844;199.01805054151623 
1190;41346;41346;0.00021338462829589844;184.78659217877095 
1190;41346;41346;0.00021266937255859375;185.4080717488789 
1190;41346;41346;0.0002219676971435547;177.64124597207305 
1190;41346;41346;0.00017976760864257812;219.342175066313 
1200;41346;41346;0.0001735687255859375;227.17582417582418 
1200;41346;41346;0.00022721290588378906;173.54039874081846 
1200;41346;41346;0.0002493858337402344;158.1108986615679 
1200;41346;41346;0.00018644332885742188;211.48849104859335 
1200;41346;41346;0.0003910064697265625;100.84390243902439 
1210;41346;41346;0.00035572052001953125;110.84718498659518 
1210;41346;41346;0.00031113624572753906;126.73103448275862 
1210;41346;41346;0.0002219676971435547;177.64124597207305 
1210;41346;41346;0.00017690658569335938;222.88948787061994 
1210;41346;41346;0.0002002716064453125;196.88571428571427 
1220;41346;41346;0.00017952919006347656;219.63346613545818 
1220;41346;41346;0.00021076202392578125;187.08597285067873 
1220;41346;41346;0.00018715858459472656;210.68025477707008 
1220;41346;41346;0.00017523765563964844;225.0122448979592 
1220;41346;41346;0.00021696090698242188;181.74065934065933 
1230;41346;41346;0.0001709461212158203;230.66108786610877 
1230;41346;41346;0.00018310546875;215.34375 
1230;41346;41346;0.0002090930938720703;188.5792474344356 
1230;41346;41346;0.0002117156982421875;186.24324324324326 
1230;41346;41346;0.00018835067749023438;209.34683544303797 
1240;41346;41346;0.0001919269561767578;205.44596273291924 
1240;41346;41346;0.0002262592315673828;174.27186512118018 
1240;41346;41346;0.00024890899658203125;158.41379310344828 
1240;41346;41346;0.0001900196075439453;207.50815558343788 
1240;41346;41346;0.00031876564025878906;123.69783096484667 
1250;41346;41346;0.00021529197692871094;183.14950166112956 
1250;41346;41346;0.0001838207244873047;214.5058365758755 
1250;41346;41346;0.00018072128295898438;218.18469656992085 
1250;41346;41346;0.00019359588623046875;203.67487684729065 
1250;41346;41346;0.00021529197692871094;183.14950166112956 
1260;41346;41346;0.00018334388732910156;215.06371911573473 
1260;41346;41346;0.0001964569091796875;200.70873786407768 
1260;41346;41346;0.0002429485321044922;162.30029440628067 
1260;41346;41346;0.0002048015594482422;192.53084982537834 
1260;41346;41346;0.00016641616821289062;236.93982808022923 
1270;41346;41346;0.0002205371856689453;178.79351351351352 
1270;41346;41346;0.00017881393432617188;220.512 
1270;41346;41346;0.00017952919006347656;219.63346613545818 
1270;41346;41346;0.0001761913299560547;223.79431664411368 
1270;41346;41346;0.0001773834228515625;222.29032258064515 
1280;41346;41346;0.00017881393432617188;220.512 
1280;41346;41346;0.00017595291137695312;224.09756097560975 
1280;41346;41346;0.00019788742065429688;199.2578313253012 
1280;41346;41346;0.0001862049102783203;211.75928297055057 
1280;41346;41346;0.0002932548522949219;134.45853658536586 
1290;41346;41346;0.00021195411682128906;186.03374578177727 
1290;41346;41346;0.0001895427703857422;208.03018867924527 
1290;41346;41346;0.00024127960205078125;163.42292490118578 
1290;41346;41346;0.00019478797912597656;202.4283965728274 
1290;41346;41346;0.0003209114074707031;122.87072808320951 
1300;41346;41346;0.0002715587615966797;145.20105355575066 
1300;41346;41346;0.0001857280731201172;212.30295250320924 
1300;41346;32246;0.00028133392333984375;109.30847457627118 
1300;41346;41346;0.00020837783813476562;189.22654462242562 
1300;41346;41346;0.00017881393432617188;220.512 
1310;41346;41346;0.0001842975616455078;213.9508408796895 
1310;41346;41346;0.00022983551025390625;171.56016597510373 
1310;41346;41346;0.00027441978454589844;143.68722849695916 
1310;41346;41346;0.00021886825561523438;180.15686274509804 
1310;41346;41346;0.00018024444580078125;218.76190476190476 
1320;41346;41346;0.0002472400665283203;159.48312439729992 
1320;41346;41346;0.0002129077911376953;185.20044792833147 
1320;41346;41346;0.00030112266540527344;130.94536817102139 
1320;41346;41346;0.00018739700317382812;210.41221374045801 
1320;41346;41346;0.0001926422119140625;204.68316831683168 
1330;41346;41346;0.00036215782165527344;108.8768926925609 
1330;41346;41346;0.00025773048400878906;152.99167437557816 
1330;41346;41346;0.0002589225769042969;152.28729281767957 
1330;41346;41346;0.00020933151245117188;188.36446469248293 
1330;41346;41230;0.0002200603485107422;178.67822318526544 
1340;41346;41346;0.00016546249389648438;238.30547550432277 
1340;41346;41346;0.0003581047058105469;110.10918774966711 
1340;41346;41346;0.0001938343048095703;203.42435424354244 
1340;41346;41346;0.0002372264862060547;166.2150753768844 
1340;41346;41346;0.00019788742065429688;199.2578313253012 
1350;41346;41346;0.0002608299255371094;151.17367458866545 
1350;41346;41346;0.00021219253540039062;185.8247191011236 
1350;41346;41346;0.00018215179443359375;216.47120418848166 
1350;41346;41346;0.00021767616271972656;181.1434830230011 
1350;41346;41346;0.0001761913299560547;223.79431664411368 
1360;41346;41346;0.0002086162567138672;189.01028571428571 
1360;41346;41346;0.00021028518676757812;187.51020408163265 
1360;41346;41346;0.00025391578674316406;155.29014084507043 
1360;41346;41346;0.0002200603485107422;179.18093174431203 
1360;41346;41346;0.0002570152282714844;153.417439703154 
1370;41346;41346;0.00027179718017578125;145.07368421052632 
1370;41346;41346;0.00022268295288085938;177.07066381156318 
1370;41346;41346;0.00017189979553222656;229.38141470180304 
1370;41346;41346;0.0002541542053222656;155.14446529080675 
1370;41346;41346;0.0001800060272216797;219.05165562913908 
1380;41346;41346;0.000186920166015625;210.94897959183675 
1380;41346;41346;0.0002117156982421875;186.24324324324326 
1380;41346;41346;0.00019860267639160156;198.54021608643458 
1380;41346;41346;0.00024771690368652344;159.17613089509143 
1380;41346;41346;0.000209808349609375;187.93636363636364 
1390;41346;41346;0.00018978118896484375;207.76884422110552 
1390;41346;41346;0.00020360946655273438;193.65807962529274 
1390;41346;41346;0.00017452239990234375;225.9344262295082 
1390;41346;41346;0.00020647048950195312;190.97459584295612 
1390;41346;41346;0.0001666545867919922;236.60085836909872 
1400;41346;41346;0.00025343894958496094;155.58231420507997 
1400;41346;41346;0.00017833709716796875;221.10160427807486 
1400;41346;41346;0.00020885467529296875;188.7945205479452 
1400;41346;41346;0.00034046173095703125;115.81512605042016 
1400;41346;41346;0.00016427040100097656;240.03483309143687 
1410;41346;41346;0.00018334388732910156;215.06371911573473 
1410;41346;41346;0.00017905235290527344;220.21837549933423 
1410;41346;41346;0.00024271011352539062;162.4597249508841 
1410;41346;41346;0.0002455711364746094;160.56699029126213 
1410;41346;41346;0.0001647472381591797;239.34008683068018 
1420;41346;41346;0.00024175643920898438;163.10059171597632 
1420;41346;41346;0.00017595291137695312;224.09756097560975 
1420;41346;41346;0.0002181529998779297;180.74754098360657 
1420;41346;41346;0.00021767616271972656;181.1434830230011 
1420;41346;41346;0.00018835067749023438;209.34683544303797 
1430;41346;41346;0.0001926422119140625;204.68316831683168 
1430;41346;41346;0.00023937225341796875;164.72509960159363 
1430;41346;41346;0.00019359588623046875;203.67487684729065 
1430;41346;41346;0.0001697540283203125;232.2808988764045 
1430;41346;41346;0.0002548694610595703;154.7090739008419 
1440;41346;41346;0.00017189979553222656;229.38141470180304 
1440;41346;41346;0.00017952919006347656;219.63346613545818 
1440;41346;41346;0.00019478797912597656;202.4283965728274 
1440;41346;41346;0.0002307891845703125;170.8512396694215 
1440;41346;41346;0.00028514862060546875;138.2809364548495 
1450;41346;41346;0.0001773834228515625;222.29032258064515 
1450;41346;41346;0.00017523765563964844;225.0122448979592 
1450;41346;41346;0.00018477439880371094;213.39870967741936 
1450;41346;41346;0.00021767616271972656;181.1434830230011 
1450;41346;41346;0.00017380714416503906;226.8641975308642 
1460;41346;41346;0.0001842975616455078;213.9508408796895 
1460;41346;26746;0.00019168853759765625;133.06467661691542 
1460;41346;16526;0.00018358230590820312;85.84935064935065 
1460;41346;34046;0.00019431114196777344;167.09693251533741 
1470;41346;23706;0.00020623207092285156;109.62312138728323 
1470;41346;16356;0.00034880638122558594;44.71907040328093 
1470;41346;186;0.00022172927856445312;0.8 
1470;41346;29586;0.0002968311309814453;95.05542168674698 
1470;41346;23706;0.00024700164794921875;91.52895752895753 
1480;41346;41346;0.0002624988555908203;150.2125340599455 
1480;41346;1386;0.00021338462829589844;6.194413407821229 
1480;41346;41346;0.0003185272216796875;123.79041916167665 
1480;41346;33946;0.00021457672119140625;150.8711111111111 
1480;41346;41346;0.00020313262939453125;194.11267605633802 
1490;41346;30916;0.0001926422119140625;153.04950495049505 
1490;41346;17506;0.0002219676971435547;75.21374865735768 
1490;41346;41346;0.00017762184143066406;221.99194630872483 
1490;41346;41346;0.00017642974853515625;223.4918918918919 
1490;41346;38366;0.0001838207244873047;199.04539559014268 
1500;41346;41346;0.00019550323486328125;201.68780487804878 
1500;41346;33846;0.00020360946655273438;158.52927400468383 
1500;41346;31500;0.0001957416534423828;153.47137637028015 
1500;41346;38346;0.00018978118896484375;192.69346733668343 
1500;41346;18846;0.00021314620971679688;84.32214765100672 
1510;41346;26246;0.00021696090698242188;115.36703296703297 
1510;41346;21716;0.00022077560424804688;93.80561555075595 
1510;41346;9636;0.00017571449279785156;52.298507462686565 
1510;41346;21716;0.00016689300537109375;124.09142857142857 
1510;41346;41346;0.00024247169494628906;162.61946902654867 
1520;41346;21586;0.00017523765563964844;117.47482993197279 
1520;41346;27666;0.00020837783813476562;126.61784897025171 
1520;41346;41346;0.0001773834228515625;222.29032258064515 
1520;41346;33746;0.0002830028533935547;113.71861836562763 
1520;41346;36786;0.0002231597900390625;157.2051282051282 
1530;41346;33696;0.00020933151245117188;153.5125284738041 
1530;41346;41346;0.00017189979553222656;229.38141470180304 
1530;41346;29106;0.00017690658569335938;156.9056603773585 
1530;41346;30636;0.00017881393432617188;163.392 
1530;41346;29106;0.0003311634063720703;83.81857451403887 
1540;41346;30800;0.0001697540283203125;173.03370786516854 
1540;41346;35186;0.0001862049102783203;180.2099871959027 
1540;41346;39806;0.00018525123596191406;204.92149292149293 
1540;41346;13626;0.00017547607421875;74.05434782608695 
1540;41346;30800;0.00017547607421875;167.3913043478261 
1550;41346;41346;0.0001747608184814453;225.6261937244202 
1550;41346;30496;0.0001990795135498047;146.088622754491 
1550;41346;30496;0.0002014636993408203;144.35976331360948 
1550;41346;39796;0.0001697540283203125;223.57303370786516 
1560;41346;31986;0.00018739700317382812;162.77862595419847 
1560;41346;41346;0.0002562999725341797;153.84558139534883 
1560;41346;16386;0.00021004676818847656;74.39727582292849 
1560;41346;35106;0.0002682209014892578;124.82133333333333 
1560;41346;41346;0.0003058910369873047;128.9041309431021 
1570;41346;41346;0.00027680397033691406;142.4496124031008 
1570;41346;23550;0.0004706382751464844;47.72036474164134 
1570;41346;28786;0.00025200843811035156;108.93472090823084 
1570;41346;24076;0.0002655982971191406;86.44883303411132 
1570;41346;24076;0.00021767616271972656;105.48083242059145 
1580;41346;36606;0.00019598007202148438;178.13138686131387 
1580;41346;28706;0.00019407272338867188;141.06142506142507 
1580;41346;41346;0.00018930435180664062;208.29219143576827 
1580;41346;35026;0.000247955322265625;134.7153846153846 
1580;41346;35026;0.00020313262939453125;164.44131455399062 
1590;41346;30216;0.00018095970153808594;159.2411067193676 
1590;41346;25446;0.00021696090698242188;111.85054945054945 
1590;41346;20676;0.000202178955078125;97.52830188679245 
1590;41346;27036;0.00023293495178222656;110.68986693961105 
1590;41346;41346;0.00017595291137695312;224.09756097560975 
1600;41346;34946;0.0002372264862060547;140.48643216080401 
1600;41346;28546;0.0001919269561767578;141.84347826086957 
1600;41346;40000;0.0002353191375732422;162.10739614994935 
1600;41346;34946;0.00018358230590820312;181.53766233766234 
1600;41346;41346;0.0001804828643798828;218.47291941875827 
1610;41346;33296;0.0002048015594482422;155.0454016298021 
1610;41346;38126;0.00026297569274902344;138.2629193109701 
1610;41346;41346;0.00031757354736328125;124.16216216216216 
1610;41346;16100;0.00017213821411132812;89.19667590027701 
1610;41346;20416;0.0001780986785888672;109.32262382864792 
1620;41346;34866;0.00017452239990234375;190.52459016393442 
1620;41346;28386;0.0002028942108154297;133.42420681551116 
1620;41346;41346;0.00018644332885742188;211.48849104859335 
1620;41346;31626;0.0001773834228515625;170.03225806451613 
1620;41346;21906;0.00016999244689941406;122.89481065918653 
1630;41346;41346;0.00018167495727539062;217.03937007874015 
1630;41346;21786;0.0002810955047607422;73.91348600508906 
1630;41346;29936;0.0003058910369873047;93.33125487139517 
1630;41346;28306;0.00016736984252929688;161.28774928774928 
1630;41346;18526;0.00016951560974121094;104.22503516174402 
1640;41346;31506;0.0002703666687011719;111.13227513227513 
1640;41346;41346;0.0002639293670654297;149.39837398373984 
1640;41346;41346;0.0002548694610595703;154.7090739008419 
1640;41346;29866;0.00026535987854003906;107.3351302785265 
1640;41346;34786;0.0001811981201171875;183.0842105263158 
1650;41346;29796;0.0001895427703857422;149.91698113207548 
1650;41346;33096;0.00017642974853515625;178.89729729729729 
1650;41346;31446;0.00018072128295898438;165.9419525065963 
1650;41346;41346;0.0002014636993408203;195.7207100591716 
1650;41346;14946;0.00017309188842773438;82.34710743801652 
1660;41346;31540;0.00017213821411132812;174.73684210526315 
1660;41346;41346;0.00017404556274414062;226.55342465753424 
1660;41346;41346;0.00028061866760253906;140.51316907391674 
1660;41346;21580;0.00019049644470214844;108.03504380475594 
1660;41346;23240;0.0001876354217529297;118.11944091486659 
1670;41346;34666;0.0002830028533935547;116.81887110362258 
1670;41346;39676;0.00019621849060058594;192.8359659781288 
1670;41346;34666;0.00022029876708984375;150.06926406926408 
1670;41346;27986;0.0001971721649169922;135.36154776299878 
1670;41346;12956;0.00017261505126953125;71.58011049723757 
1680;41346;7746;0.0002048015594482422;36.06984866123399 
1680;41346;41346;0.00018024444580078125;218.76190476190476 
1680;41346;41346;0.0002224445343017578;177.2604501607717 
1680;41346;37986;0.00020575523376464844;176.0648899188876 
1680;41346;27906;0.0002090930938720703;127.2793614595211 
1690;41346;41346;0.00020933151245117188;188.36446469248293 
1690;41346;41346;0.0001952648162841797;201.93406593406593 
1690;41346;41346;0.00016999244689941406;231.95511921458626 
1690;41346;39656;0.0002529621124267578;149.5042412818096 
1690;41346;41346;0.0002257823944091797;174.63991552270326 
1700;41346;34000;0.00023174285888671875;139.91769547325103 
1700;41346;19246;0.0001811981201171875;101.29473684210527 
1700;41346;22646;0.0001900196075439453;113.65621079046424 
1700;41346;41346;0.00021338462829589844;184.78659217877095 
1700;41346;41346;0.00017714500427246094;222.58950201884252 
1710;41346;41346;0.0003387928009033203;116.3856439127375 
1710;41346;20826;0.0001819133758544922;109.17955439056357 
1710;41346;20826;0.00024247169494628906;81.91150442477876 
1710;41346;29376;0.00022101402282714844;126.75728155339806 
1710;41346;32796;0.00017309188842773438;180.69421487603304 
1720;41346;18986;0.00021028518676757812;86.10430839002268 
1720;41346;27586;0.00020956993103027344;125.53356086461889 
1720;41346;37906;0.00019884109497070312;181.80335731414868 
1720;41346;39626;0.00025081634521484375;150.66920152091254 
1720;41346;22426;0.000213623046875;100.11607142857143 
1730;41346;34600;0.00016736984252929688;197.15099715099714 
1730;41346;41346;0.00018262863159179688;215.9060052219321 
1730;41346;20760;0.00019407272338867188;102.01474201474201 
1730;41346;38060;0.0002155303955078125;168.4070796460177 
1730;41346;10380;0.0001888275146484375;52.42424242424242 
1740;41346;37866;0.00030541419982910156;118.23887587822014 
1740;41346;10026;0.00016880035400390625;56.644067796610166 
1740;41346;41346;0.00018310546875;215.34375 
1740;41346;41346;0.00020766258239746094;189.87830080367394 
1740;41346;10026;0.00018739700317382812;51.02290076335878 
1750;41346;35000;0.00021409988403320312;155.90200445434297 
1750;41346;32596;0.00018739700317382812;165.88295165394402 
1750;41346;41346;0.00018334388732910156;215.06371911573473 
1750;41346;32596;0.00017547607421875;177.15217391304347 
1750;41346;32596;0.0001823902130126953;170.43660130718953 
1760;41346;11426;0.00018644332885742188;58.44501278772378 
1760;41346;35200;0.00018668174743652344;179.82120051085568 
1760;41346;11426;0.00026488304138183594;41.137713771377136 
1760;41346;41346;0.00019240379333496094;204.9368029739777 
1760;41346;41346;0.00017404556274414062;226.55342465753424 
1770;41346;4176;0.00018310546875;21.75 
1770;41346;18336;0.00017118453979492188;102.15041782729806 
1770;41346;41346;0.00017333030700683594;227.48830811554333 
1770;41346;32496;0.00019693374633789062;157.36561743341403 
1770;41346;41346;0.0001697540283203125;232.2808988764045 
1780;41346;41346;0.00021505355834960938;183.35254988913525 
1780;41346;21766;0.00025081634521484375;82.76045627376426 
1780;41346;35600;0.00019073486328125;178.0 
1780;41346;25326;0.00023484230041503906;102.84670050761422 
1780;41346;21766;0.00019550323486328125;106.17560975609756 
1790;41346;34186;0.00017547607421875;185.79347826086956 
1790;41346;23446;0.00016379356384277344;136.51237263464338 
1790;41346;35976;0.0002014636993408203;170.30059171597634 
1790;41346;35976;0.00028586387634277344;120.02001668056714 
1790;41346;32396;0.00017452239990234375;177.02732240437157 
1800;41346;27000;0.00022363662719726562;115.13859275053305 
1800;41346;41346;0.00018644332885742188;211.48849104859335 
1800;41346;34200;0.0002205371856689453;147.8918918918919 
1800;41346;41346;0.00017714500427246094;222.58950201884252 
1800;41346;30600;0.0002353191375732422;124.01215805471125 
1810;41346;36200;0.00019288063049316406;178.98640296662546 
1810;41346;41346;0.0001823902130126953;216.18823529411765 
1810;41346;28960;0.000179290771484375;154.04255319148936 
1810;41346;19910;0.0001785755157470703;106.32843791722297 
1810;41346;41346;0.00019598007202148438;201.1970802919708 
1820;41346;24966;0.0001747608184814453;136.24010914051843 
1820;41346;41346;0.00016379356384277344;240.73362445414847 
1820;41346;14046;0.00017762184143066406;75.41476510067115 
1820;41346;4946;0.0002720355987548828;17.33917616126205 
1820;41346;23146;0.0002079010009765625;106.1743119266055 
1830;41346;28536;0.0002415180206298828;112.67917077986179 
1830;41346;28536;0.00021958351135253906;123.93485342019544 
1830;41346;41346;0.0002372264862060547;166.2150753768844 
1830;41346;34026;0.00018215179443359375;178.14659685863873 
1830;41346;32196;0.0002155303955078125;142.46017699115043 
1840;41346;41346;0.00017380714416503906;226.8641975308642 
1840;41346;32146;0.00016379356384277344;187.16739446870452 
1840;41346;35826;0.00021266937255859375;160.65470852017938 
1840;41346;41346;0.000213623046875;184.58035714285714 
1840;41346;28466;0.0002224445343017578;122.04072883172562 
1850;41346;35796;0.0002522468566894531;135.33459357277883 
1850;41346;41346;0.00016832351684570312;234.25495750708214 
1850;41346;22846;0.0001766681671142578;123.32523616734143 
1850;41346;26546;0.00016832351684570312;150.40226628895184 
1850;41346;32096;0.00018548965454101562;165.01799485861181 
1860;41346;41346;0.0001766681671142578;223.1902834008097 
1860;41346;20886;0.0001735687255859375;114.75824175824175 
1860;41346;7866;0.00017833709716796875;42.06417112299465 
1860;41346;41346;0.00016999244689941406;231.95511921458626 
1860;41346;35766;0.0002033710479736328;167.71864009378663 
1870;41346;18906;0.00020194053649902344;89.28453364817001 
1870;41346;24516;0.0003361701965332031;69.54893617021277 
1870;41346;41346;0.00016069412231445312;245.37685459940653 
1870;41346;33866;0.000194549560546875;166.00980392156862 
1870;41346;33866;0.00019621849060058594;164.59781287970839 
1880;41346;41346;0.00018525123596191406;212.84942084942085 
1880;41346;33840;0.00019478797912597656;165.67931456548348 
1880;41346;26320;0.00017786026000976562;141.12600536193028 
1880;41346;41346;0.00022792816162109375;172.9958158995816 
1880;41346;28200;0.00023484230041503906;114.51776649746193 
1890;41346;41346;0.00019884109497070312;198.3021582733813 
1890;41346;20790;0.00016760826110839844;118.29302987197724 
1890;41346;30240;0.00017690658569335938;163.0188679245283 
1890;41346;41346;0.0001518726348876953;259.62951334379903 
1890;41346;41346;0.00016188621520996094;243.56995581737849 
1900;41346;41346;0.0002288818359375;172.275 
1900;41346;41346;0.00017142295837402344;230.01947148817803 
1900;41346;41346;0.00017142295837402344;230.01947148817803 
1900;41346;41346;0.00016045570373535156;245.74145616641903 
1900;41346;41346;0.00017118453979492188;230.33983286908077 
1910;41346;35616;0.00018525123596191406;183.35135135135135 
1910;41346;41346;0.00017690658569335938;222.88948787061994 
1910;41346;20336;0.0001957416534423828;99.07917174177832 
1910;41346;41346;0.00017499923706054688;225.31880108991825 
1910;41346;14606;0.0001747608184814453;79.70532060027286 
1920;41346;39426;0.00019979476928710938;188.1909307875895 
1920;41346;16386;0.00030684471130371094;50.92773892773893 
1920;41346;39426;0.00016760826110839844;224.33001422475107 
1920;41346;31746;0.00021386146545410156;141.56521739130434 
1920;41346;31746;0.0001704692840576172;177.6 
1930;41346;29766;0.000164031982421875;173.0581395348837 
1930;41346;4676;0.0002288818359375;19.483333333333334 
1930;41346;41346;0.00020933151245117188;188.36446469248293 
1930;41346;22046;0.0003147125244140625;66.80606060606061 
1930;41346;33626;0.00051116943359375;62.735074626865675 
1940;41346;21946;0.00019407272338867188;107.84275184275184 
1940;41346;39406;0.00017380714416503906;216.21947873799726 
1940;41346;31646;0.00016117095947265625;187.25443786982248 
1940;41346;21946;0.0002601146697998047;80.46196150320807 
1940;41346;10306;0.00015592575073242188;63.03363914373089 
1950;41346;41346;0.0001938343048095703;203.42435424354244 
1950;41346;41346;0.0006589889526367188;59.835021707670045 
1950;41346;31596;0.0001742839813232422;172.89192886456908 
1950;41346;29646;0.00018334388732910156;154.20546163849156 
1950;41346;41346;0.00021529197692871094;183.14950166112956 
1960;41346;27626;0.00015783309936523438;166.92447129909365 
1960;41346;39200;0.00017213821411132812;217.17451523545705 
1960;41346;23706;0.0001800060272216797;125.59470198675497 
1960;41346;37426;0.00033926963806152344;105.20309205903021 
1960;41346;25666;0.0001838207244873047;133.15693904020753 
1970;41346;23640;0.00019216537475585938;117.32009925558313 
1970;41346;33490;0.00016069412231445312;198.75370919881306 
1970;41346;17730;0.00016927719116210938;99.88732394366197 
1970;41346;41346;0.0001773834228515625;222.29032258064515 
1970;41346;21670;0.0002148151397705078;96.20421753607103 
1980;41346;35640;0.00016570091247558594;205.12230215827338 
1980;41346;9900;0.00019025802612304688;49.62406015037594 
1980;41346;39600;0.00018715858459472656;201.78343949044586 
1980;41346;23760;0.0002570152282714844;88.16326530612245 
1980;41346;41346;0.00016069412231445312;245.37685459940653 
1990;41346;21890;0.0002124309539794922;98.27160493827161 
1990;41346;41346;0.00018453598022460938;213.67441860465115 
1990;41346;29850;0.0002105236053466797;135.22083805209513 
1990;41346;31840;0.0002040863037109375;148.78504672897196 
1990;41346;39800;0.00016427040100097656;231.05950653120465 
2000;41346;41346;0.0001556873321533203;253.26799387442574 
2000;41346;35346;0.00018072128295898438;186.52242744063324 
2000;41346;33346;0.00020122528076171875;158.03791469194312 
2000;41346;41346;0.0001747608184814453;225.6261937244202 
2000;41346;21346;0.00015878677368164062;128.20420420420422 
2010;41346;41346;0.0001862049102783203;211.75928297055057 
2010;41346;31296;0.00016427040100097656;181.68940493468796 
2010;41346;41346;0.00019812583923339844;199.01805054151623 
2010;41346;41346;0.0001838207244873047;214.5058365758755 
2010;41346;41346;0.0002162456512451172;182.34178610804852 
2020;41346;31246;0.0001933574676513672;154.11097410604194 
2020;41346;41346;0.0001823902130126953;216.18823529411765 
2020;41346;41346;0.00018095970153808594;217.89723320158103 
2020;41346;41346;0.00017380714416503906;226.8641975308642 
2020;41346;41346;0.00020313262939453125;194.11267605633802 
2030;41346;39316;0.00021314620971679688;175.91051454138702 
2030;41346;24360;0.00018668174743652344;124.44444444444444 
2030;41346;21046;0.00016570091247558594;121.12805755395684 
2030;41346;31196;0.0001850128173828125;160.8041237113402 
2030;41346;31196;0.0002574920654296875;115.54074074074074 
2040;41346;12786;0.00020813941955566406;58.58419243986254 
2040;41346;14826;0.00015234947204589844;92.8075117370892 
2040;41346;29106;0.0002295970916748047;120.89719626168224 
2040;41346;41346;0.00024008750915527344;164.2343594836147 
2040;41346;41346;0.00016689300537109375;236.26285714285714 
2050;41346;39296;0.00021409988403320312;175.03786191536747 
2050;41346;22896;0.00019741058349609375;110.6086956521739 
2050;41346;31096;0.0001742839813232422;170.15595075239398 
2050;41346;33146;0.0001735687255859375;182.12087912087912 
2050;41346;31096;0.00019216537475585938;154.32258064516128 
2060;41346;37226;0.00016188621520996094;219.29896907216494 
2060;41346;18686;0.0002186298370361328;81.5092693565976 
